IonicLiuid,SS-exp,T (K),P (kPa),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,Area (Å2),Mol-Wt (g/mol)
[EMIM][MeSO3],1850,293.15,30390,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1882.9,293.15,45590,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1915.8,293.15,60790,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1803.4,298.15,15200,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1838.2,298.15,30390,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1871.3,298.15,45590,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1903.4,298.15,60790,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1791.4,303.15,15200,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1827.1,303.15,30390,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1860.5,303.15,45590,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1892.2,303.15,60790,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1767.7,313.15,15200,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1803.8,313.15,30390,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1837.6,313.15,45590,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1869.9,313.15,60790,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1743.9,323.15,15200,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1780.8,323.15,30390,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1815.6,323.15,45590,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1848.6,323.15,60790,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1779.6,293.15,100,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1766.8,298.15,100,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1754.4,303.15,100,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1742.1,308.15,100,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1730,313.15,100,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1717.9,318.15,100,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1706,323.15,100,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1694.1,328.15,100,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1682.3,333.15,100,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][MeSO3],1659,343.15,100,0.14,2.55,7.2,5.2,1.13,0,0.93,2,0.96,0.87,4.05,3,0,280.21,222.26
[EMIM][CF3SO3],1452.3,293.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.06,0.43,5.49,0.93,4.6,1.28,0,290.03,260.24
[EMIM][CF3SO3],1441.2,298.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.06,0.43,5.49,0.93,4.6,1.28,0,290.03,260.24
[EMIM][CF3SO3],1429.7,303.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.06,0.43,5.49,0.93,4.6,1.28,0,290.03,260.24
[EMIM][CF3SO3],1418.5,308.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.06,0.43,5.49,0.93,4.6,1.28,0,290.03,260.24
[EMIM][CF3SO3],1407.5,313.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.06,0.43,5.49,0.93,4.6,1.28,0,290.03,260.24
[EMIM][CF3SO3],1396.6,318.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.06,0.43,5.49,0.93,4.6,1.28,0,290.03,260.24
[EMIM][CF3SO3],1385.8,323.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.06,0.43,5.49,0.93,4.6,1.28,0,290.03,260.24
[EMIM][CF3SO3],1375.1,328.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.06,0.43,5.49,0.93,4.6,1.28,0,290.03,260.24
[EMIM][CF3SO3],1364.6,333.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.06,0.43,5.49,0.93,4.6,1.28,0,290.03,260.24
[EMIM][CF3SO3],1354.2,338.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.06,0.43,5.49,0.93,4.6,1.28,0,290.03,260.24
[EMIM][CF3SO3],1343.7,343.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.06,0.43,5.49,0.93,4.6,1.28,0,290.03,260.24
[EMIM][CF3SO3],1482.2,278.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.06,0.43,5.49,0.93,4.6,1.28,0,290.03,260.24
[EMIM][CF3SO3],1458.3,288.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.06,0.43,5.49,0.93,4.6,1.28,0,290.03,260.24
[EMIM][BF4],1640.4,293.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0,0.03,1.78,7.25,0,0,252.68,197.97
[EMIM][BF4],1628.4,298.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0,0.03,1.78,7.25,0,0,252.68,197.97
[EMIM][BF4],1616,303.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0,0.03,1.78,7.25,0,0,252.68,197.97
[EMIM][BF4],1604.9,308.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0,0.03,1.78,7.25,0,0,252.68,197.97
[EMIM][BF4],1593.4,313.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0,0.03,1.78,7.25,0,0,252.68,197.97
[EMIM][BF4],1582,318.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0,0.03,1.78,7.25,0,0,252.68,197.97
[EMIM][BF4],1570.6,323.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0,0.03,1.78,7.25,0,0,252.68,197.97
[EMIM][BF4],1559.4,328.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0,0.03,1.78,7.25,0,0,252.68,197.97
[EMIM][BF4],1548.2,333.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0,0.03,1.78,7.25,0,0,252.68,197.97
[EMIM][BF4],1537.2,338.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0,0.03,1.78,7.25,0,0,252.68,197.97
[EMIM][BF4],1526.2,343.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0,0.03,1.78,7.25,0,0,252.68,197.97
[EMIM][SCN],1887.6,283.15,101,0.14,2.55,7.2,5.2,1.13,0,0,0,0.41,2.54,4.04,1.64,0.04,248.8,169.25
[EMIM][SCN],1863.4,293.15,101,0.14,2.55,7.2,5.2,1.13,0,0,0,0.41,2.54,4.04,1.64,0.04,248.8,169.25
[EMIM][SCN],1839.7,303.15,101,0.14,2.55,7.2,5.2,1.13,0,0,0,0.41,2.54,4.04,1.64,0.04,248.8,169.25
[EMIM][SCN],1816.5,313.15,101,0.14,2.55,7.2,5.2,1.13,0,0,0,0.41,2.54,4.04,1.64,0.04,248.8,169.25
[EMIM][SCN],1793.9,323.15,101,0.14,2.55,7.2,5.2,1.13,0,0,0,0.41,2.54,4.04,1.64,0.04,248.8,169.25
[EMIM][DCN],1863.2,293.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0.47,2.61,1.56,2.99,2.54,0,263.98,177.21
[EMIM][DCN],1850.9,298.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0.47,2.61,1.56,2.99,2.54,0,263.98,177.21
[EMIM][DCN],1838.9,303.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0.47,2.61,1.56,2.99,2.54,0,263.98,177.21
[EMIM][DCN],1827,308.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0.47,2.61,1.56,2.99,2.54,0,263.98,177.21
[EMIM][DCN],1815.3,313.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0.47,2.61,1.56,2.99,2.54,0,263.98,177.21
[EMIM][DCN],1803.7,318.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0.47,2.61,1.56,2.99,2.54,0,263.98,177.21
[EMIM][DCN],1792.2,323.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0.47,2.61,1.56,2.99,2.54,0,263.98,177.21
[EMIM][DCN],1780.9,328.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0.47,2.61,1.56,2.99,2.54,0,263.98,177.21
[EMIM][DCN],1769.7,333.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0.47,2.61,1.56,2.99,2.54,0,263.98,177.21
[EMIM][DCN],1758.7,338.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0.47,2.61,1.56,2.99,2.54,0,263.98,177.21
[EMIM][DCN],1747.7,343.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,0.47,2.61,1.56,2.99,2.54,0,263.98,177.21
[EMIM] tricyanomethanide,1686.9,293.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,1.18,3.83,2.67,4.54,0.92,0,293.51,201.23
[EMIM] tricyanomethanide,1674,298.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,1.18,3.83,2.67,4.54,0.92,0,293.51,201.23
[EMIM] tricyanomethanide,1661.1,303.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,1.18,3.83,2.67,4.54,0.92,0,293.51,201.23
[EMIM] tricyanomethanide,1648.5,308.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,1.18,3.83,2.67,4.54,0.92,0,293.51,201.23
[EMIM] tricyanomethanide,1636,313.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,1.18,3.83,2.67,4.54,0.92,0,293.51,201.23
[EMIM] tricyanomethanide,1623.7,318.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,1.18,3.83,2.67,4.54,0.92,0,293.51,201.23
[EMIM] tricyanomethanide,1611.5,323.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,1.18,3.83,2.67,4.54,0.92,0,293.51,201.23
[EMIM] tricyanomethanide,1599.5,328.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,1.18,3.83,2.67,4.54,0.92,0,293.51,201.23
[EMIM] tricyanomethanide,1587.6,333.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,1.18,3.83,2.67,4.54,0.92,0,293.51,201.23
[EMIM] tricyanomethanide,1575.9,338.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,1.18,3.83,2.67,4.54,0.92,0,293.51,201.23
[EMIM] tricyanomethanide,1564.3,343.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0,1.18,3.83,2.67,4.54,0.92,0,293.51,201.23
1-ethyl-3-methylimidazolium diethyl phosphate [EMIM][DEP],1469.5,308.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.74,6.68,3.82,0.88,1.1,3.22,1.7,343.57,264.26
1-ethyl-3-methylimidazolium diethyl phosphate [EMIM][DEP],1456.4,313.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.74,6.68,3.82,0.88,1.1,3.22,1.7,343.57,264.26
1-ethyl-3-methylimidazolium diethyl phosphate [EMIM][DEP],1443.7,318.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.74,6.68,3.82,0.88,1.1,3.22,1.7,343.57,264.26
1-ethyl-3-methylimidazolium diethyl phosphate [EMIM][DEP],1431.2,323.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.74,6.68,3.82,0.88,1.1,3.22,1.7,343.57,264.26
1-ethyl-3-methylimidazolium diethyl phosphate [EMIM][DEP],1419,328.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.74,6.68,3.82,0.88,1.1,3.22,1.7,343.57,264.26
1-ethyl-3-methylimidazolium diethyl phosphate [EMIM][DEP],1406.9,333.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.74,6.68,3.82,0.88,1.1,3.22,1.7,343.57,264.26
1-ethyl-3-methylimidazolium diethyl phosphate [EMIM][DEP],1395.1,338.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.74,6.68,3.82,0.88,1.1,3.22,1.7,343.57,264.26
1-ethyl-3-methylimidazolium diethyl phosphate [EMIM][DEP],1383.4,343.15,101.33,0.14,2.55,7.2,5.2,1.13,0,0.74,6.68,3.82,0.88,1.1,3.22,1.7,343.57,264.26
1-methyl-3-propylimidazolium [C3MIM][TF2N],1236.4,298.15,500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1246.5,298.15,3500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1258.2,298.15,7000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1268,298.15,10000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1279.2,298.15,13500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1290,298.15,17000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1299.2,298.15,20000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1329.2,298.15,30000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1357.5,298.15,40000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1384.5,298.15,50000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1410.3,298.15,60000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1435.1,298.15,70000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1459,298.15,80000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1482.1,298.15,90000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1504.5,298.15,100000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1531.7,298.15,112500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1557.6,298.15,125000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1582.8,298.15,137510,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1606,298.15,150000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1629.6,298.15,162500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1652.5,298.15,175000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1674.5,298.15,187500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1695.9,298.15,200000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1214,308.15,500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1224.4,308.15,3500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1236.2,308.15,7000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1246.2,308.15,10000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1257.6,308.15,13500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1268.6,308.15,17000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1278,308.15,20000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1308.6,308.15,30000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1337.1,308.15,40000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1364.7,308.15,50000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1391,308.15,60000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1416.2,308.15,70000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1440.3,308.15,80000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1463.7,308.15,90000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1486.4,308.15,100000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1513.6,308.15,112500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1539.9,308.15,125000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1565.2,308.15,137510,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1589.6,308.15,150000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1613.3,308.15,162500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1636.3,308.15,175000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1658.6,308.15,187500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1680.4,308.15,200000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1192.3,318.15,500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1202.9,318.15,3500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1215,318.15,7000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1225.2,318.15,10000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1236.8,318.15,13500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1248.2,318.15,17000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1257.7,318.15,20000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1288.7,318.15,30000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1317.8,318.15,40000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1345.7,318.15,50000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1372.2,318.15,60000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1397.8,318.15,70000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1422.3,318.15,80000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1446.3,318.15,90000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1468.9,318.15,100000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1496.5,318.15,112500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1523.2,318.15,125000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1548.4,318.15,137510,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1572.9,318.15,150000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1596.6,318.15,162500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1620,318.15,175000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1642.7,318.15,187500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1664.6,318.15,200000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1170.9,328.15,500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1181.8,328.15,3500,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
1-methyl-3-propylimidazolium [C3MIM][TF2N],1194.2,328.15,7000,0.14,2.53,6.88,6.78,1.87,0,0.22,2.39,9.53,2.92,5.23,0.03,0,385.36,405.34
