IonicLiuid,ST-exp,T (K),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,Area (Å2),Mol-Wt (g/mol)
[C5MIM][BF4],38.7,323.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0.03085,1.77865,7.2472,0,0,312.4687,240.0509
[C5MIM][BF4],38.6,328.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0.03085,1.77865,7.2472,0,0,312.4687,240.0509
[C5MIM][BF4],38.5,333.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0.03085,1.77865,7.2472,0,0,312.4687,240.0509
[C5MIM][BF4],38.4,338.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0.03085,1.77865,7.2472,0,0,312.4687,240.0509
[C5mim][Tf2N],29.5,312.7,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.188,433.393
[C5mim][Tf2N],28.3,333.2,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.188,433.393
[C5mim][Tf2N],27.3,353.4,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.188,433.393
[C5mim][Tf2N],26.3,373.5,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.188,433.393
[C5mim][Tf2N],25.6,393.7,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.188,433.393
[C5mim][Tf2N],24.6,413.6,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.188,433.393
[C5mim][Tf2N],23.7,433.7,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.188,433.393
[C5mim][Tf2N],22.8,453.6,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.188,433.393
[C5mim][Tf2N],21.7,473.6,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.188,433.393
[C5mim][Tf2N],20.8,493.2,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.188,433.393
[C5mim][Tf2N],20.1,512.9,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.2248,2.39025,9.532,2.92055,5.2297,0.031,0,425.188,433.393
[C5MIM][Ala],46.4,293.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,343.974,241.3312
[C5MIM][Ala],46,298.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,343.974,241.3312
[C5MIM][Ala],45.4,303.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,343.974,241.3312
[C5MIM][Ala],45.2,308.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,343.974,241.3312
[C5MIM][Ala],44.7,313.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,343.974,241.3312
[C5MIM][Ala],44.4,318.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,343.974,241.3312
[C5MIM][Ala],44,323.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,343.974,241.3312
[C5MIM][Ala],43.6,328.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,343.974,241.3312
[C5MIM][Ala],43.3,333.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,343.974,241.3312
[C5MIM][Ala],43.1,338.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,343.974,241.3312
[C5MIM][Ala],42.9,343.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,1.04325,2.64335,2.54645,0.64815,0.68435,2.21895,2.4227,343.974,241.3312
[C5MIM][Glu],41,298.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,388.6851,299.3675
[C5MIM][Glu] glutamate,39.2,308.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,388.6851,299.3675
[C5MIM][Glu] glutamate,37.9,313.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,388.6851,299.3675
[C5MIM][Glu] glutamate,36.6,318.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,388.6851,299.3675
[C5MIM][Glu] glutamate,35.2,323.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,388.6851,299.3675
[C5MIM][Glu] glutamate,33.7,328.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,388.6851,299.3675
[C5MIM][Glu] glutamate,32.4,333.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,388.6851,299.3675
[C5MIM][Glu] glutamate,31,338.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,388.6851,299.3675
[C5MIM][Glu] glutamate,29.6,343.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,3.5405,2.91035,1.73775,1.0404,1.28945,4.3558,1.80415,388.6851,299.3675
[C5MIM][Gly],42.6,298.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,1.21655,1.8092,1.289,0.64975,0.6693,2.3146,2.4902,326.2889,227.3045
[C5MIM][Val],36,298.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.8425,4.3809,4.12875,0.7412,0.61435,2.4293,2.153,374.8073,269.3846
[C5mim][SCN],44.3,293.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,308.5802,211.3286
[C5mim][SCN],43.2,298.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,308.5802,211.3286
[C5mim][SCN],42.1,303.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,308.5802,211.3286
[C5mim][SCN],40.9,308.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,308.5802,211.3286
[C5mim][SCN],39.8,313.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,308.5802,211.3286
[C5mim][SCN],38.7,318.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,308.5802,211.3286
[C5mim][SCN],37.5,323.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,308.5802,211.3286
[C5mim][SCN],36.2,328.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,308.5802,211.3286
[C5mim][SCN],35.2,333.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,308.5802,211.3286
[C5mim][SCN],34.2,338.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,308.5802,211.3286
[C5mim][SCN],33.1,343.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0033,0.40705,2.5396,4.0411,1.6392,0.03735,308.5802,211.3286
[C5MIM][Ace],34.1,298.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,312.2313,212.2899
[C5MIM][Ace],33.8,303.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,312.2313,212.2899
[C5MIM][Ace],33.4,308.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,312.2313,212.2899
[C5MIM][Ace],33.1,313.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,312.2313,212.2899
[C5MIM][Ace],32.6,318.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,312.2313,212.2899
[C5MIM][Ace],32.2,323.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,312.2313,212.2899
[C5MIM][Ace],31.7,328.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,312.2313,212.2899
[C5MIM][Ace],31.3,333.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,312.2313,212.2899
[C5MIM][Ace],31,338.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.12905,1.6157,2.0247,0.5539,0.3581,1.81305,2.5383,312.2313,212.2899
[C5MIM][Prop],35.7,298.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.0374,2.562,3.00115,0.67075,0.41585,1.6541,2.54005,330.7276,226.3165
[C5MIM][NO3],42.8,297.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.2556,0.37845,0.5777,3.57285,2.77685,0.07325,298.2474,215.2506
[C5mim]Br,41.79,333.26,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0,0,0,5.8629,0,280.5319,233.1497
[C5mim]Br,41.6,338.08,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0,0,0,5.8629,0,280.5319,233.1497
[C5mim]Br,41.38,343.09,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0,0,0,5.8629,0,280.5319,233.1497
[C5mim]Br,41.18,348.26,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0,0,0,5.8629,0,280.5319,233.1497
[C5mim]Br,41,353.13,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0,0,0,5.8629,0,280.5319,233.1497
[C5mim]Br,40.81,358.24,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0,0,0,5.8629,0,280.5319,233.1497
[C5mim]Br,40.6,363.12,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0,0,0,0,5.8629,0,280.5319,233.1497
[C5MIM][TFA],41.3,293.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,331.2493,266.2612
[C5MIM][TFA],41,298.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,331.2493,266.2612
[C5MIM][TFA],40.8,303.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,331.2493,266.2612
[C5MIM][TFA],40.6,308.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,331.2493,266.2612
[C5MIM][TFA],40.3,313.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,331.2493,266.2612
[C5MIM][TFA],40.1,318.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,331.2493,266.2612
[C5MIM][TFA],39.9,323.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,331.2493,266.2612
[C5MIM][TFA],39.6,328.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,331.2493,266.2612
[C5MIM][TFA],39.4,333.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,331.2493,266.2612
[C5MIM][TFA],39.2,338.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,331.2493,266.2612
[C5MIM][TFA],39.1,343.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.21825,4.1081,2.3245,0.9624,2.9574,0.36415,331.2493,266.2612
[C5mim][SbF6],41.4,293.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0657,1.1917,11.0299,0.8084,0,0,352.8606,388.9961
[C5mim][SbF6],40.68,303.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0657,1.1917,11.0299,0.8084,0,0,352.8606,388.9961
[C5mim][SbF6],39.97,313.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0657,1.1917,11.0299,0.8084,0,0,352.8606,388.9961
[C5mim][SbF6],39.25,323.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0657,1.1917,11.0299,0.8084,0,0,352.8606,388.9961
[C5mim][SbF6],38.53,333.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0657,1.1917,11.0299,0.8084,0,0,352.8606,388.9961
[C5mim][SbF6],37.82,343.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0,0.0657,1.1917,11.0299,0.8084,0,0,352.8606,388.9961
[C5MIM][AlCl4],44,273.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.07225,0.45005,2.5243,12.11715,0.18855,0,0,375.425,322.0399
[C5MIM][AlCl4],43.7,278.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.07225,0.45005,2.5243,12.11715,0.18855,0,0,375.425,322.0399
[C5MIM][AlCl4],43.4,283.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.07225,0.45005,2.5243,12.11715,0.18855,0,0,375.425,322.0399
[C5MIM][AlCl4],43.1,288.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.07225,0.45005,2.5243,12.11715,0.18855,0,0,375.425,322.0399
[C5MIM][AlCl4],42.9,293.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.07225,0.45005,2.5243,12.11715,0.18855,0,0,375.425,322.0399
[C5MIM][AlCl4],42.6,298.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.07225,0.45005,2.5243,12.11715,0.18855,0,0,375.425,322.0399
[C5MIM][AlCl4],42.4,303.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.07225,0.45005,2.5243,12.11715,0.18855,0,0,375.425,322.0399
[C5MIM][AlCl4],42.1,308.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.07225,0.45005,2.5243,12.11715,0.18855,0,0,375.425,322.0399
[C5MIM][AlCl4],41.9,313.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.07225,0.45005,2.5243,12.11715,0.18855,0,0,375.425,322.0399
[C5MIM][AlCl4],41.5,318.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.07225,0.45005,2.5243,12.11715,0.18855,0,0,375.425,322.0399
[C5MIM][AlCl4],41.2,323.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.07225,0.45005,2.5243,12.11715,0.18855,0,0,375.425,322.0399
[C5MIM][AlCl4],40.8,328.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.07225,0.45005,2.5243,12.11715,0.18855,0,0,375.425,322.0399
[C5MIM][AlCl4],40.6,333.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.07225,0.45005,2.5243,12.11715,0.18855,0,0,375.425,322.0399
[C5MIM][AlCl4],40.3,338.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.07225,0.45005,2.5243,12.11715,0.18855,0,0,375.425,322.0399
[C5MIM][AlCl4],40,343.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.07225,0.45005,2.5243,12.11715,0.18855,0,0,375.425,322.0399
[C5MIM][GaCl4],44.4,273.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.002,0.4606,2.94965,11.981,0.17715,0,0,377.6066,364.7815
[C5MIM][GaCl4],44.2,278.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.002,0.4606,2.94965,11.981,0.17715,0,0,377.6066,364.7815
[C5MIM][GaCl4],43.9,283.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.002,0.4606,2.94965,11.981,0.17715,0,0,377.6066,364.7815
[C5MIM][GaCl4],43.5,288.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.002,0.4606,2.94965,11.981,0.17715,0,0,377.6066,364.7815
[C5MIM][GaCl4],43.3,293.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.002,0.4606,2.94965,11.981,0.17715,0,0,377.6066,364.7815
[C5MIM][GaCl4],43.1,298.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.002,0.4606,2.94965,11.981,0.17715,0,0,377.6066,364.7815
[C5MIM][GaCl4],42.8,303.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.002,0.4606,2.94965,11.981,0.17715,0,0,377.6066,364.7815
[C5MIM][GaCl4],42.6,308.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.002,0.4606,2.94965,11.981,0.17715,0,0,377.6066,364.7815
[C5MIM][GaCl4],42.3,313.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.002,0.4606,2.94965,11.981,0.17715,0,0,377.6066,364.7815
[C5MIM][GaCl4],42.1,318.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.002,0.4606,2.94965,11.981,0.17715,0,0,377.6066,364.7815
[C5MIM][GaCl4],41.8,323.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.002,0.4606,2.94965,11.981,0.17715,0,0,377.6066,364.7815
[C5MIM][GaCl4],41.5,328.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.002,0.4606,2.94965,11.981,0.17715,0,0,377.6066,364.7815
[C5MIM][GaCl4],41.1,333.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.002,0.4606,2.94965,11.981,0.17715,0,0,377.6066,364.7815
[C5MIM][GaCl4],40.8,338.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.002,0.4606,2.94965,11.981,0.17715,0,0,377.6066,364.7815
[C5MIM][GaCl4],40.4,343.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.002,0.4606,2.94965,11.981,0.17715,0,0,377.6066,364.7815
[C5MIM][InCl4],45.1,273.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.58095,0.371,2.8541,12.07285,0.4362,0,0,385.0556,409.8767
[C5MIM][InCl4],44.8,278.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.58095,0.371,2.8541,12.07285,0.4362,0,0,385.0556,409.8767
[C5MIM][InCl4],44.5,283.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.58095,0.371,2.8541,12.07285,0.4362,0,0,385.0556,409.8767
[C5MIM][InCl4],44.1,288.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.58095,0.371,2.8541,12.07285,0.4362,0,0,385.0556,409.8767
[C5MIM][InCl4],43.7,293.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.58095,0.371,2.8541,12.07285,0.4362,0,0,385.0556,409.8767
[C5MIM][InCl4],43.4,298.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.58095,0.371,2.8541,12.07285,0.4362,0,0,385.0556,409.8767
[C5MIM][InCl4],43.3,303.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.58095,0.371,2.8541,12.07285,0.4362,0,0,385.0556,409.8767
[C5MIM][InCl4],43,308.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.58095,0.371,2.8541,12.07285,0.4362,0,0,385.0556,409.8767
[C5MIM][InCl4],42.8,313.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.58095,0.371,2.8541,12.07285,0.4362,0,0,385.0556,409.8767
[C5MIM][InCl4],42.5,318.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.58095,0.371,2.8541,12.07285,0.4362,0,0,385.0556,409.8767
[C5MIM][InCl4],42,323.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.58095,0.371,2.8541,12.07285,0.4362,0,0,385.0556,409.8767
[C5MIM][InCl4],41.7,328.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.58095,0.371,2.8541,12.07285,0.4362,0,0,385.0556,409.8767
[C5MIM][InCl4],41.5,333.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.58095,0.371,2.8541,12.07285,0.4362,0,0,385.0556,409.8767
[C5MIM][InCl4],41.3,338.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.58095,0.371,2.8541,12.07285,0.4362,0,0,385.0556,409.8767
[C5MIM][InCl4],41,343.15,0.1321,2.53795,6.6285,9.44785,3.42815,0.01575,0.58095,0.371,2.8541,12.07285,0.4362,0,0,385.0556,409.8767
[Hmim][PF6],43.4,298.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.0106,9.6954,1.7428,0,0,356.262,312.2364
[Hmim][PF6],43,303.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.0106,9.6954,1.7428,0,0,356.262,312.2364
[Hmim][PF6],42.6,308.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.0106,9.6954,1.7428,0,0,356.262,312.2364
[Hmim][PF6],42.3,313.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.0106,9.6954,1.7428,0,0,356.262,312.2364
[Hmim][PF6],41.9,318.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.0106,9.6954,1.7428,0,0,356.262,312.2364
[Hmim][PF6],41.5,323.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.0106,9.6954,1.7428,0,0,356.262,312.2364
[Hmim][PF6],41.1,328.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.0106,9.6954,1.7428,0,0,356.262,312.2364
[Hmim][PF6],40.8,333.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.0106,9.6954,1.7428,0,0,356.262,312.2364
[Hmim][PF6],40.5,338.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.0106,9.6954,1.7428,0,0,356.262,312.2364
[Hmim][PF6],40.2,343.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.0106,9.6954,1.7428,0,0,356.262,312.2364
[Hmim][PF6],39.8,348.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.0106,9.6954,1.7428,0,0,356.262,312.2364
[Hmim][PF6],39.5,353.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.0106,9.6954,1.7428,0,0,356.262,312.2364
[Hmim][PF6],39.1,358.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.0106,9.6954,1.7428,0,0,356.262,312.2364
[Hmim][PF6],38.8,363.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.0106,9.6954,1.7428,0,0,356.262,312.2364
[hmim][BF4],39.2,298.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],38.9,303.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],38.7,308.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],38.4,313.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],38.1,318.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],37.9,323.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],37.7,328.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],37.5,333.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],37.2,338.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],36.9,343.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],36.6,348.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],36.4,353.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],36.2,358.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],35.8,363.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],35.6,368.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],35.4,373.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],35.1,378.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
[hmim][BF4],34.9,383.15,0.1441,2.4705,6.69785,10.59105,4.234,0.0398,0,0,0.03085,1.77865,7.2472,0,0,332.3414,254.0775
